	sort	permil	freq
6641	авдия	1.2290085342352617	5.0
6642	вологдо	0.24580170684705235	1.0
6643	пресиящу	0.24580170684705235	1.0
6644	светельник	0.24580170684705235	1.0
6645	всевоздержным	0.24580170684705235	1.0
6646	оставльшим	0.9832068273882094	4.0
6647	беснование	0.4916034136941047	2.0
6648	ключине	0.24580170684705235	1.0
6649	нижеслава	0.24580170684705235	1.0
6650	умножавши	0.24580170684705235	1.0
6651	добровонна	0.24580170684705235	1.0
6652	изринула	0.24580170684705235	1.0
6653	постланым	0.4916034136941047	2.0
6654	ризною	0.24580170684705235	1.0
6655	отъимшую	0.24580170684705235	1.0
6656	согреваем	0.24580170684705235	1.0
6657	изволяяй	0.24580170684705235	1.0
6658	отженй	0.24580170684705235	1.0
6659	первенцемъ	0.24580170684705235	1.0
6660	стяжавшия	0.4916034136941047	2.0
6661	возлюбленном	0.24580170684705235	1.0
6662	соединенную	0.24580170684705235	1.0
6663	изядый	0.24580170684705235	1.0
6664	верующим	8.357258032799775	33.99999999999998
6665	новогородскими	0.24580170684705235	1.0
6666	княжеское	0.4916034136941047	2.0
6667	сохранатся	0.24580170684705235	1.0
6668	изданию	0.24580170684705235	1.0
6669	осиявати	0.24580170684705235	1.0
6670	пресладких	0.24580170684705235	1.0
6671	взыскующим	0.24580170684705235	1.0
6672	источное	0.24580170684705235	1.0
6673	крестьянина	0.24580170684705235	1.0
6674	многотучныя	0.24580170684705235	1.0
6675	седмочисленник	0.24580170684705235	1.0
6676	спиридоном	0.24580170684705235	1.0
6677	богозрачное	0.24580170684705235	1.0
6678	евпраксия	0.4916034136941047	2.0
6679	трисобства	0.24580170684705235	1.0
6680	погребенным	0.24580170684705235	1.0
6681	злосердие	0.24580170684705235	1.0
6682	воннствы	0.24580170684705235	1.0
6683	доброчадство	0.24580170684705235	1.0
6684	присиопамятне	0.24580170684705235	1.0
6685	апеллия	1.7206119479293664	7.0
6686	исцелениих	0.24580170684705235	1.0
6687	сметию	0.24580170684705235	1.0
6688	возследующим	0.24580170684705235	1.0
6689	троиченединицу	0.24580170684705235	1.0
6690	подклоняя	0.24580170684705235	1.0
6691	отпадшия	2.4580170684705234	10.0
6692	властолюбною	0.24580170684705235	1.0
6693	пресельница	0.24580170684705235	1.0
6694	отемлюще	1.474810241082314	6.0
6695	освяшу	0.24580170684705235	1.0
6696	лаки	0.24580170684705235	1.0
6697	немерцающем	0.9832068273882094	4.0
6698	обещаваеши	0.4916034136941047	2.0
6699	георгиополе	0.4916034136941047	2.0
6700	безвечерним	0.24580170684705235	1.0
6701	стихийных	0.24580170684705235	1.0
6702	сущность	0.24580170684705235	1.0
6703	обличающего	0.4916034136941047	2.0
6704	богоневесту	0.24580170684705235	1.0
6705	зелеиыми	0.24580170684705235	1.0
6706	приходи	0.4916034136941047	2.0
6707	плачущия	1.474810241082314	6.0
6708	голубцовым	0.24580170684705235	1.0
6709	отгонаеши	0.24580170684705235	1.0
6710	являвши	1.7206119479293664	7.0
6711	пасущий	0.24580170684705235	1.0
6712	раскаянием	0.24580170684705235	1.0
6713	впадающия	0.4916034136941047	2.0
6714	повинующияся	0.737405120541157	3.0
6715	отяти	5.653439257482201	22.99999999999999
6716	господевя	0.24580170684705235	1.0
6717	отрекшагося	0.24580170684705235	1.0
6718	чтителеи	0.24580170684705235	1.0
6719	победоносны	0.24580170684705235	1.0
6720	прокименуста	0.24580170684705235	1.0
6721	тазу	0.24580170684705235	1.0
6722	ланиила	0.24580170684705235	1.0
6723	порабощающе	0.24580170684705235	1.0
6724	тихике	0.24580170684705235	1.0
6725	многоблагоутробная	0.737405120541157	3.0
6726	страншем	0.24580170684705235	1.0
6727	плотскии	0.9832068273882094	4.0
6728	побебже	0.24580170684705235	1.0
6729	съ	0.4916034136941047	2.0
6730	титло	0.24580170684705235	1.0
6731	отошли	0.24580170684705235	1.0
6732	вскуею	0.24580170684705235	1.0
6733	вкушающия	1.2290085342352617	5.0
6734	востающия	4.670232430093993	18.999999999999993
6735	сотряснися	0.24580170684705235	1.0
6736	уничиживша	0.24580170684705235	1.0
6737	приадеши	0.24580170684705235	1.0
6738	подвижением	0.4916034136941047	2.0
6739	союбщение	0.24580170684705235	1.0
6740	составное	0.737405120541157	3.0
6741	богозрению	0.24580170684705235	1.0
6742	мандии	0.24580170684705235	1.0
6743	покажими	0.24580170684705235	1.0
6744	приближающимтися	0.24580170684705235	1.0
6745	отгоняющия	0.4916034136941047	2.0
6746	правильный	0.24580170684705235	1.0
6747	разгиевався	0.24580170684705235	1.0
6748	зиждущий	0.24580170684705235	1.0
6749	болгарские	0.24580170684705235	1.0
6750	обогащшииея	0.24580170684705235	1.0
6751	четверга	0.24580170684705235	1.0
6752	пожершем	0.24580170684705235	1.0
6753	бросил	0.24580170684705235	1.0
6754	сильного	0.24580170684705235	1.0
6755	подясте	0.24580170684705235	1.0
6756	потся	1.2290085342352617	5.0
6757	полоне	0.24580170684705235	1.0
6758	благоукрашаем	0.24580170684705235	1.0
6759	братолюбны	0.24580170684705235	1.0
6760	собираема	0.24580170684705235	1.0
6761	безраскаянно	0.24580170684705235	1.0
6762	прщми	0.24580170684705235	1.0
6763	многомилостивой	0.24580170684705235	1.0
6764	обнесену	0.24580170684705235	1.0
6765	показанна	0.24580170684705235	1.0
6766	въоньже	0.24580170684705235	1.0
6767	прносяще	0.24580170684705235	1.0
6768	свяыню	0.24580170684705235	1.0
6769	блазнителя	0.24580170684705235	1.0
6770	борющего	0.24580170684705235	1.0
6771	отропы	0.4916034136941047	2.0
6772	жительствутощих	0.24580170684705235	1.0
6773	благосветлый	0.24580170684705235	1.0
6774	оцепенесте	0.24580170684705235	1.0
6775	бедствующим	10.569473394423245	42.99999999999997
6776	чтущия	59.72981476383399	243.0000000000011
6777	предпразднетва	0.24580170684705235	1.0
6778	приносили	0.24580170684705235	1.0
6779	богатовоздавца	0.24580170684705235	1.0
6780	стекающияся	0.24580170684705235	1.0
6781	инокиней	0.24580170684705235	1.0
6782	храбрством	0.24580170684705235	1.0
6783	боляре	0.737405120541157	3.0
6784	щшися	0.4916034136941047	2.0
6785	укрепленнии	0.24580170684705235	1.0
6786	опуст	0.24580170684705235	1.0
6787	любвеобильным	0.24580170684705235	1.0
6788	крепкуто	0.24580170684705235	1.0
6789	вечноблаженныя	0.24580170684705235	1.0
6790	лобызавше	0.24580170684705235	1.0
6791	приспособленный	0.24580170684705235	1.0
6792	окрилатев	0.24580170684705235	1.0
6793	верующими	0.24580170684705235	1.0
6794	зарезаша	0.24580170684705235	1.0
6795	простиши	0.24580170684705235	1.0
6796	мимоходящия	0.4916034136941047	2.0
6797	свобождены	0.24580170684705235	1.0
6798	усмотрел	0.4916034136941047	2.0
6799	возвращаюшиися	0.24580170684705235	1.0
6800	безмездну	0.24580170684705235	1.0
6801	давних	0.24580170684705235	1.0
6802	злоскорбных	0.24580170684705235	1.0
6803	пастыреначальнице	0.24580170684705235	1.0
6804	христолюбцу	0.24580170684705235	1.0
6805	предъузаконение	0.4916034136941047	2.0
6806	вдавшаго	0.4916034136941047	2.0
6807	младенчествующа	0.24580170684705235	1.0
6808	незаходимьй	0.24580170684705235	1.0
6809	аадама	0.24580170684705235	1.0
6810	неопаляющу	0.24580170684705235	1.0
6811	преповедания	0.24580170684705235	1.0
6812	вносима	0.4916034136941047	2.0
6813	нестроении	0.24580170684705235	1.0
6814	шествовавшему	0.24580170684705235	1.0
6815	миродышущ	0.24580170684705235	1.0
6816	недостающее	0.24580170684705235	1.0
6817	доказана	0.24580170684705235	1.0
6818	озлобляемии	0.24580170684705235	1.0
6819	уединялся	0.24580170684705235	1.0
6820	обличаемы	0.24580170684705235	1.0
6821	погребающе	0.24580170684705235	1.0
6822	поручил	0.24580170684705235	1.0
6823	пространствы	0.24580170684705235	1.0
6824	окрашенную	0.24580170684705235	1.0
6825	русское	0.9832068273882094	4.0
6826	насыщаяяся	0.24580170684705235	1.0
6827	вопю	0.24580170684705235	1.0
6828	произбранный	0.24580170684705235	1.0
6829	благоделаньми	0.24580170684705235	1.0
6830	всесветящияся	0.24580170684705235	1.0
6831	преподобнейшаго	0.4916034136941047	2.0
6832	дошедшие	0.24580170684705235	1.0
6833	разумеваяи	0.24580170684705235	1.0
6834	тяжчайшия	0.737405120541157	3.0
6835	горячностию	0.24580170684705235	1.0
6836	биице	0.24580170684705235	1.0
6837	истым	0.24580170684705235	1.0
6838	чудскаго	0.24580170684705235	1.0
6839	освящающею	0.24580170684705235	1.0
6840	гордение	0.24580170684705235	1.0
6841	нестареемых	0.24580170684705235	1.0
6842	немирная	0.24580170684705235	1.0
6843	вперившаго	0.24580170684705235	1.0
6844	благогласными	0.4916034136941047	2.0
6845	минеях	0.4916034136941047	2.0
6846	победительнице	0.24580170684705235	1.0
6847	крискена	0.24580170684705235	1.0
6848	сочетающуся	0.24580170684705235	1.0
6849	сладкогласноерадуйся	0.24580170684705235	1.0
6850	истниа	0.24580170684705235	1.0
6851	осветися	0.24580170684705235	1.0
6852	чтом	0.24580170684705235	1.0
6853	распуженыя	0.24580170684705235	1.0
6854	делающия	5.407637550635149	21.99999999999999
6855	будн	0.24580170684705235	1.0
6856	определяй	0.24580170684705235	1.0
6857	четииминеи	0.24580170684705235	1.0
6858	рйзу	0.24580170684705235	1.0
6859	ведену	0.24580170684705235	1.0
6860	презрестеи	0.24580170684705235	1.0
6861	пролиявших	0.24580170684705235	1.0
6862	ужасощася	0.24580170684705235	1.0
6863	удоволив	0.24580170684705235	1.0
6864	безвестности	0.24580170684705235	1.0
6865	еванглиа	6.882447791717462	27.999999999999986
6866	погребницы	0.4916034136941047	2.0
6867	ввергнутися	0.24580170684705235	1.0
6868	ликоваше	0.4916034136941047	2.0
6869	разжженной	0.24580170684705235	1.0
6870	мидон	0.24580170684705235	1.0
6871	немецкие	0.4916034136941047	2.0
6872	безъобразны	0.24580170684705235	1.0
6873	богомудрена	0.24580170684705235	1.0
6874	сидит	0.24580170684705235	1.0
6875	братоубийцы	0.24580170684705235	1.0
6876	моленным	0.24580170684705235	1.0
6877	преумноживша	0.24580170684705235	1.0
6878	многоразличною	0.24580170684705235	1.0
6879	недостоиными	0.24580170684705235	1.0
6880	преображашеся	0.24580170684705235	1.0
6881	непрестанные	0.24580170684705235	1.0
6882	исчаслит	0.24580170684705235	1.0
6883	святоотеческая	0.24580170684705235	1.0
6884	бжия	0.4916034136941047	2.0
6885	оскомнишася	0.24580170684705235	1.0
6886	первообразов	0.24580170684705235	1.0
6887	утоляющее	0.24580170684705235	1.0
6888	блгоприступанию	0.24580170684705235	1.0
6889	нынепраздника	0.24580170684705235	1.0
6890	златолюбиваго	0.24580170684705235	1.0
6891	сопротявныя	0.24580170684705235	1.0
6892	предначав	0.24580170684705235	1.0
6893	истребован	0.24580170684705235	1.0
6894	богособранных	0.24580170684705235	1.0
6895	неизреченном	0.737405120541157	3.0
6896	крылатыя	0.24580170684705235	1.0
6897	всепрощающей	0.24580170684705235	1.0
6898	содержителем	0.24580170684705235	1.0
6899	достоблаженныя	0.9832068273882094	4.0
6900	умнословесный	0.24580170684705235	1.0
6901	поработавый	0.4916034136941047	2.0
6902	прехвальное	0.24580170684705235	1.0
